GoldRecordId,SnapshotDate,Geography,BasketCategory,ProductName,UOM,AveragePrice,PreviousMonthPrice,MoM_AbsoluteChange,MoM_PercentageChange
acfeb56392a049710bd17b1e2cee912ecd6cea52f6ac769db1db8f621ed6ade0,2019-10-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,10.33,10.43,-0.10,-0.96
5af17f8b706dc437ed596ccd5f6a5a9a6ee4646f18a6622a5c1f8cf4f5b23a62,2019-11-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,10.57,10.33,0.24,2.32
c4b44f45238b0cc5f6d1ff6f7bd5abbf756431926fd24432116e5293db04818d,2019-12-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,10.33,10.57,-0.24,-2.27
af16c920207bbc60e453b74c21c707b9fc153e4858f34183c21e399b40cbefab,2020-01-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,9.53,10.33,-0.80,-7.74
e29a77447a971863391de92302a29eab45e9636eaa8cf20a52e00c2bf08d9ed8,2020-02-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,10.93,9.53,1.40,14.69
859aa9e3960d62285145ab4403058c19f500faeace3814b1945cd98ff848ac56,2020-03-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,9.17,10.93,-1.76,-16.10
9d7f37582427b876c7c57e3a05cf4760a65471fc1a68f869d21a9c2a0e9fddf1,2020-04-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,10.04,9.17,0.87,9.49
eab7107c80f287dfe7df9735c92a96d5cd0eb0b393aeef1969e8399a506f7377,2020-05-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,8.67,10.04,-1.37,-13.65
c356e1d0ee4c7d3dd7008ecdbf03ee94b2401552b1f906d5167d280d8aeef6e4,2020-06-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,9.84,8.67,1.17,13.49
81515b0571d4fd728bb9dcb9ff854c5f3c3f0d3995f2cb0baaa6077cd733fe6d,2020-07-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,10.71,9.84,0.87,8.84
e2e309416d023db8a3bc2377d9588847dfcdadf9cd7ee1844d8fc66648cf3173,2020-08-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,10.28,10.71,-0.43,-4.01
fcb67269d8a2aee652d9848aa17e3ade9452158a4c82e8f4fa5be7c8b644eafe,2020-09-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.56,10.28,1.28,12.45
8d7c7268eba468da202f7ec4e50599e3700ada17e905dc5c08727f1a36e108c0,2020-10-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,9.4,11.56,-2.16,-18.69
fa842b07a9868eaf9edbae49be2727a08f618181119dcb47f8cffbbca0804c56,2020-11-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.28,9.40,1.88,20.00
f47a670df139daedfcc9371dfe2f90da10129839f326c75bb2ba3d657e0b974a,2020-12-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,10.83,11.28,-0.45,-3.99
d4fc4d1af393867ff8a3cd1a55ef16fa41ecd547625a60294471b41ffc5093af,2021-01-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,9.44,10.83,-1.39,-12.83
5f53a5b9146b1d396ac304aed62fbeba209a3b52872f0fdbea0f338774cd87ea,2021-02-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,10.59,9.44,1.15,12.18
08304e43dc590b83dc6d4518012e5cda20a59779a512c97283f946aeda1ed007,2021-03-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,8.94,10.59,-1.65,-15.58
f36f5eae957436a0bfec8f607a7f270452e10bead8fd3381bc79231d323c1e01,2021-04-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,10.34,8.94,1.40,15.66
d7253f7c8e78658f77f7a6414e8203cc8e94c1cab0f6b892c69cb673a05dba79,2021-05-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,9.57,10.34,-0.77,-7.45
b530ec6db06ff76280a732a71dbb1c1e5523a86087ac4d58936a589e13e4ad60,2021-06-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,10.45,9.57,0.88,9.20
f28d25abc5832172179253a6a17c923b385de9b226f528d0dfcaa8d04a57a27e,2021-07-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.56,10.45,1.11,10.62
86cf9e71ed3f61607b0889c53478552e1cc46a42fc2092c6b93d00f9947739d7,2021-08-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.02,11.56,-0.54,-4.67
1166aa87ee02f7048c881ffd9e380bf2243a767278453b52ac9254693da12f6d,2021-09-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,10.98,11.02,-0.04,-0.36
c48fac202fd2a46ac02a4b20f1e2c30a726cca6667955f501d0aa27c09661901,2021-10-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.75,10.98,0.77,7.01
298635a63209356bb1f51f75049941cfa826be3b287d1f09ed336f26e471ce67,2021-11-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.89,11.75,0.14,1.19
6b67ef1bf8271136f32aba14f5affce87e1bc157fe6ef38a91736a989c1e0c18,2021-12-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.29,11.89,-0.60,-5.05
63471e4bac1c2a703818371307e2a6139ebfd3a70dd35ee1733adc7d87a5b2c0,2022-01-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.47,11.29,0.18,1.59
b0a664926d649fd96a8570c40c57fa4a9cbf2c8672c28dd59eeb10e4ce2f2cae,2022-02-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.54,11.47,0.07,0.61
bf151f348f8ebba4a238c6f117fdb5d5d54f410249a7da9b0f2aefeb82538423,2022-03-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,9.85,11.54,-1.69,-14.64
38aa2c47680c16fd9cbb32dd002457dc18b33056b9bdb5bee0ae1fdb360ba7a4,2022-04-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.95,9.85,2.10,21.32
be8a63a87b0691adaa4afc53cb510c2cb999bc1825fc70e4a968056eb42975d5,2022-05-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.01,11.95,-0.94,-7.87
1e252f4eafcaa59816e2a508f4fa964a55b92fd3ed1dd2e5b90574010db4479b,2022-06-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.18,11.01,0.17,1.54
f937247bac3a413a67142a47eb7b7d49aff28588d04a9976013ae32b86c5bd2a,2022-07-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.29,11.18,1.11,9.93
6408b97d74e03c3ff7342065b93c934e9744405d5d7bd36273641d4bc12b1a68,2022-08-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.64,12.29,-0.65,-5.29
f358f63b9976bccaf49c785ee13ac8a46c472d9804b766c851c8c6f3810351de,2022-09-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.71,11.64,1.07,9.19
e162ce2e31c785c635dafe6edbec5c82729d9eb43f16912df8d1c12b9f281e37,2022-10-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.38,12.71,0.67,5.27
a1525c54ed834847eff35b1e6fe1901d556890c9dcd45e61dc9a2c6de690e6e2,2022-11-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.31,13.38,-0.07,-0.52
ac3446bc56e7d7bb0eb5bf07309b5bd0a0ce7bc2dc308b98b7c8f0a7d0cf662e,2022-12-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.88,13.31,-0.43,-3.23
601faa66f17b9706b2fd00cb5b07d93326bd61399695f85b74527880a07f7fa3,2023-01-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.33,12.88,-0.55,-4.27
c82782962001df1a7d415bc57ffd71bcd1becc222e6e9bd9d638243b5a128cf2,2023-02-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.49,12.33,1.16,9.41
e509f01a7a0bdc9250416ec387530b94efcbbbcb120be8a02b7e06c2455a3498,2023-03-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.93,13.49,-0.56,-4.15
72b9eb114388097aab089923a584aaac201dc393e1a1aefaf2b261bd9ac37e4c,2023-04-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.9,12.93,-0.03,-0.23
ead687ab680877cee8c61720efa455604b96dc254212dc3d7c4c7d27050164a2,2023-05-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.15,12.90,0.25,1.94
aa5a305a59a96221cfec8195eaca2efaff1ebfbf0aa7c1afeb11f34f3f3c2a16,2023-06-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.61,13.15,0.46,3.50
e3b4d490820f234b4f82dd698b91437b377bebf371a130001b029358a147b7b5,2023-07-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.58,13.61,-0.03,-0.22
80a39bc8360cf3818f13b78f7fc76d155fe172358cfed0c9e8fce6f149afdf9b,2023-08-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.63,13.58,0.05,0.37
769ee9a222e9c2da59430da2917a785576430653b20a51b803a87bf827f0d0b9,2023-09-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.03,13.63,-0.60,-4.40
f0e104adfdbb7b8bd7a7ecb4faabc06463003f149ed08b0427c0127e273e5eda,2023-10-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.7,13.03,-0.33,-2.53
0aeadb695a3aac986e26e21f59a2f555b37a61d88bd68519129fab366e479419,2023-11-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.93,12.70,1.23,9.69
5f4c5dba2196bcc0dfa394bfa3b46d0ec94d6229d5980982973708d8922fb1b1,2023-12-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,14.42,13.93,0.49,3.52
723f50e29c230f2cf1225f707da0f88f5d5d38c0e0b0ef050ea1db5fb9b19ee6,2024-01-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.11,14.42,-2.31,-16.02
012b8165d248ccfef6212ce228825cfffa0eb6e32ca1ef587d664af8d17e9e9c,2024-02-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.62,12.11,0.51,4.21
d8a812defb64d6325d909b8c4a664f95ea80b5abe79be4bfb1f942a0e240a7da,2024-03-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.78,12.62,-0.84,-6.66
15c1135ff73df5281102b07cab032b91db76b8877bbdd985209d88dab6a4ec44,2024-04-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.29,11.78,0.51,4.33
5609694edfdf54d948bb5a5c6c3295f682131c6e04f81089077536771d21aad9,2024-05-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.47,12.29,0.18,1.46
8a66d6b7ff3ad5337db659dfb7671131aa7008346adbf6adf1fd4685046f3687,2024-06-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.76,12.47,0.29,2.33
0b288c02ad445da305739a29c9612c1ff09e9c5eba9847e5697051d33041958d,2024-07-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.22,12.76,-0.54,-4.23
605ff679dc277c09e91ab15294d065b7a8a00d5930c5de091af3072480384210,2024-08-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.63,12.22,0.41,3.36
1493e65c697b73d63c0bf53d532b06c06f68376ba2bf7c5c2167e011e6c0c092,2024-09-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.0,12.63,-0.63,-4.99
932844c91d97e3fff6a0c063f8ebc2f271bbd952e687632ac76d8df490800ed9,2024-10-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.61,12.00,0.61,5.08
c4dad064cf0f172f9cbafe5aacce584d929ba73e6404889becb247b10097e3ce,2024-11-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.87,12.61,-0.74,-5.87
fc7be4b067b39b4e5a94744e64fed81f74f22e7ef56406556dfdabae7a4d86da,2024-12-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.29,11.87,0.42,3.54
555061c59cbb6906fea0f73679e3f1766a4e993fe43732ad2e27c157d1d91673,2025-01-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.3,12.29,0.01,0.08
ebf049ffd5b83633939166e14df1966ea142d55eb961b96685bd4566569564ec,2025-02-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,11.83,12.30,-0.47,-3.82
5867bce5a70f11ec6f797ea9fe23583d9ceb7a72bf33394eab4577f1ff55c72c,2025-03-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.12,11.83,0.29,2.45
8d86b71070f7576dd1949f1c617e0668af1ae72cb18776f048112300dd21bec4,2025-04-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.89,12.12,0.77,6.35
487eb5d066b0846003e634d87a8235c1ccc5963dfc3736b5e5b33f21b7211570,2025-05-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.95,12.89,0.06,0.47
9b00dc648e4182736ab2243ccdb5d90a61d462605a389c4dc2a0a2d41dcc1c30,2025-06-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.58,12.95,-0.37,-2.86
123b5ae8385def2e0b64ebe641647d575bcb87343b184fbf4403fcce155c580e,2025-07-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.68,12.58,0.10,0.79
9c77290cc2d2d513d6e6298d58e49aa2a4988ecff167c58ac40a5c80a9b19226,2025-08-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.21,12.68,0.53,4.18
ebe060e7fb37af236d0d3f039603e58a417e756bcc7c473d07c61a157bcc6bb8,2025-09-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.06,13.21,-0.15,-1.14
1d8b4f11a7dadf159f09a25af293594821d9f6ce8b85dfc92078867b237200d4,2025-10-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.89,13.06,-0.17,-1.30
ea70615a985c9fd9a6feaf0060d8cc9ee11a556645a35389598d40c37d6fe33c,2025-11-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,12.98,12.89,0.09,0.70
af10ac3e5e9c21b7b75b971d917e96f5978fac8b2ca2d281c47bcdc82b118d36,2025-12-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.33,12.98,0.35,2.70
7aec5c39e3c1f49f8f0cd8ca812fdd719536669ec1c810e7668133510f356789,2026-01-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.06,13.33,-0.27,-2.03
3ea4268aae0d8319a6b2d6486e3355ca775c5802e2a2eca2796feafeb3f9a267,2026-02-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.7,13.06,0.64,4.90
96924270c940765ae1a9d9ce1f35769b0b737c0ee3e206397137e6ff6434573d,2026-03-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.16,13.70,-0.54,-3.94
8378d87d9c7dba1580c9961bc2b20bcf3511464b2a3f9137ba49d31c7820462d,2026-04-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,14.05,13.16,0.89,6.76
bdb6fff97787c13a5a6a9b78b66c7ab6a7cbd9bb6c66e2dafd1104607a2c8e83,2026-05-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.66,14.05,-0.39,-2.78
286d3a4369dbf3bbd02c0049763e29880c0a5f218fc596a4f90a32dfd71bb0fe,2026-06-01,British Columbia,Chicken,"Chicken thigh, per kilogram",Dollars,13.4,13.66,-0.26,-1.90
de38bd655daf407e2b5f76e1ce1122ac856c0cc78dadd1456f5ad90a537f07ab,2017-01-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.82,,,
ce7c7359ea3475b090ffcd8d1bbd68c5a79a89f726f50050700557eb105a981b,2017-02-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.29,5.82,-0.53,-9.11
a7ce19837042551f800481f24c03121a54b8e67b06aa9aea87f7384eb62da3dd,2017-03-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.26,5.29,0.97,18.34
3d3742b7f3f7563eb3046f4c1f5c5aa3e45cfb4e4c16f54f46ce2ca1b93a8f53,2017-04-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,7.09,6.26,0.83,13.26
99b751f0d6ae01ea4c3e685a81ccedb19ff0e8bb33e60af57be9f259934ddf25,2017-05-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.72,7.09,-1.37,-19.32
8e3416d09fccf805267abfd1dad4406b1c6a26d1cc244b2dcc02c3c572b8a268,2017-06-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.7,5.72,0.98,17.13
9ef8acf1e5683f1d1521b6fab444be810be7b9c4e7a1f643148614b3ad578f77,2017-07-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.97,6.70,0.27,4.03
aa3f4953d002cd52d14165bf48fe3cb4595e6bff401b459d8ff1208d183d719d,2017-08-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.69,6.97,-0.28,-4.02
7d478072d1479680baafd8819eed43db1bfad7680efaabe0812182ba22fddb8e,2017-09-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.94,6.69,0.25,3.74
cfccfd924bb873b2ff0d92c6b6005cbb13c342ecd795a547021b152973fae9a3,2017-10-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.94,6.94,0.00,0.00
c808b90295293d6365127c21d8b963d5b929ca63dc5316485961d8c0fb63d031,2017-11-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.81,6.94,-1.13,-16.28
2a91bac2dc251645359f361ef20f7223ca766a0c5eb0d8a30c469b20e594dc01,2017-12-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.73,5.81,0.92,15.83
b28476535a127361d95484a3addfe4db1c3be376132ebe1f7c8ca0fc0257720d,2018-01-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.94,6.73,-0.79,-11.74
cd4bb36320f8aec09b4d011c7e1d34a180fe9a369f8e0ae4af6ca3046fa89505,2018-02-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.61,5.94,0.67,11.28
35b067fe1124dda01ab6d649a6237bfa622c9deae3a214571b8afe992911eeda,2018-03-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.79,6.61,-0.82,-12.41
b340361bb334a3248f15e6b9fc56166f1f708a9c482bf1fece700079a0cd3c84,2018-04-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,7.01,5.79,1.22,21.07
e4163d9bde9bf21c8f47be9b305419f08cad25625419913412d80dd849e338a4,2018-05-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.94,7.01,-1.07,-15.26
984a0e991ad1808fd53b456dd3df09239f6a494842780b9d0a1556303310af85,2018-06-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.49,5.94,-0.45,-7.58
fd24a2fc3f835d09bd831c0973f089c7079bfe491b73d72a7b34c337f28628f6,2018-07-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.59,5.49,1.10,20.04
10d788fc00be0c0e670d26c7fd39f2f005387c3890a267a16a97366bf3290f03,2018-08-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.3,6.59,-0.29,-4.40
da018714b1fe93852358fb4540f762cabc6e4d3620fd2cf83effad3aa97206f7,2018-09-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.79,6.30,0.49,7.78
4bd9a700524f6a21be2ea17fa2848486216ea2c39cc3914f40be46ad115372f3,2018-10-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.78,6.79,-1.01,-14.87
5fc20e49520f048c9a49eb155cfe46c6c1d6b9a5e08e248d8e7da41f20a5c7d4,2018-11-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.82,5.78,0.04,0.69
f7599729b886b9baad143140a6d3937c7c50cc091f224c0d2f5530247f8be380,2018-12-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,7.65,5.82,1.83,31.44
90efd473b8a6611503dcfe295281175b8d4e7156c57e9e5f345362184859dc24,2019-01-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.51,7.65,-1.14,-14.90
848fee7bf3aada3bd1c60e533ad6e011fbb2496496e455c99c658199aabef332,2019-02-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.34,6.51,-0.17,-2.61
bd5b5a4d1aa63b536fc35793ba7ca59c624d808773a57503a138fbcb78deb478,2019-03-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.93,6.34,-0.41,-6.47
7bc2e6566ac08f7085e5b872f8e8e86c03a969dd6554abbac757d13a934163f8,2019-04-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,7.24,5.93,1.31,22.09
893c7c80ab97a5f32ed42143e112bbb63a014dcbffd7274b454653c05c7c461e,2019-05-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.53,7.24,-0.71,-9.81
7189490c06a70632f4abae793ecb44373e23e62f806107fd9f5e6beb2d1d7873,2019-06-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.26,6.53,-0.27,-4.13
57ea6c1debca209eb15058c024110eecb784f995bfa9636bb8c8e7104cee7c2a,2019-07-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.77,6.26,-0.49,-7.83
04a881c1bfbf155c6f509f45839bff1529a3206214ce11189f88474ea3149cc7,2019-08-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.73,5.77,0.96,16.64
a85c20d718e1de16d3505e0ef02b6655e34cd17f9c77f1ab511c7a363d15c8af,2019-09-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.51,6.73,-1.22,-18.13
39668e1454064f8298cd50f854702a9764711bac4b4283ea237333f6ba7723c5,2019-10-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.43,5.51,0.92,16.70
bcf1a0c8a48d033914e55d8c91ae7db3f48ae8f0212ff16c142b82ef39e5621b,2019-11-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.74,6.43,-0.69,-10.73
a05d646562a37a2cc419a0865956e11fb1601e53fe3ffea8e25bdc3a9b4c53bd,2019-12-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.66,5.74,0.92,16.03
7ec63c12aa68e919619a4b45ceaa244bfe00a1ac2a7707a298079d962786b6e3,2020-01-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.46,6.66,-0.20,-3.00
aa2c73ad13b7b375cc13551367502b0ad838ed8686eeeaa43016a9432246ee5d,2020-02-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.92,6.46,-0.54,-8.36
74de0c8969b20573506ecc7dde9ee2e00bf44c60fd5b9f501a01b6ca4b00c383,2020-03-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.93,5.92,1.01,17.06
52395dfa5e94ab2cb8afc92e7af2da06ac3661c7ad4e8136bf172ffb4e7092af,2020-04-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,7.32,6.93,0.39,5.63
5ddd4ffc0b80afaf627933cd81e2d9d563b5abfea10584c1bf14ba0d0645a42f,2020-05-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.43,7.32,-0.89,-12.16
da9b5b3f402319295e35adcbb33bda2597587382435b36aaa2b24e8baad8016a,2020-06-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.14,6.43,-0.29,-4.51
dee39a12e02f5011dfa6c4ac201c948eb985b9a940e5492b1c8bba4d46c76430,2020-07-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.46,6.14,0.32,5.21
8b24a7fd91cfeaf08aecc89f94208bfce14467ea2813036f09f4d3bacfd51cdd,2020-08-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.28,6.46,-0.18,-2.79
0802f84e74ea32e6f43dc6a86c30a47c30af2bfd9aa1b465a60b2c369a15fe21,2020-09-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.88,6.28,-0.40,-6.37
50a16b65977872c55f4e480e6149c44e12af654fbef2d2aae92a157ba4ff1726,2020-10-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.83,5.88,0.95,16.16
fa93809a5c3b8d3bc4a660f8e5edb95bc5ea78fd12f27f00cc8d81aa1a095a71,2020-11-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.29,6.83,-0.54,-7.91
4b7213815902f25ccf3fe2fd1e99a11a9d10128237c62b2c34f98790d098fc0f,2020-12-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,8.29,6.29,2.00,31.80
553987f69d0f41cef6ceb89a32e44fdbfd4773ed83aefea82df165895372801a,2021-01-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,5.84,8.29,-2.45,-29.55
450feb01ec5b0d7da23ffb241a737a3bff9d891a93d533ee9b1925d6eb736fe9,2021-02-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.7,5.84,0.86,14.73
3de9fbd5616a4d7e51711fff8418516df5adf131c35a87cf43d92f925a4bdda5,2021-03-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.12,6.70,-0.58,-8.66
453f2f676fbaba10488ec4c8731dedfdf446c9108e960da974f8891e1fdcd2e5,2021-04-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,7.36,6.12,1.24,20.26
b255a43a7072ed57a8d9e6e8d3535730e6653605fdc0216ed0b9430433b5c8ea,2021-05-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.73,7.36,-0.63,-8.56
1dfaf93193bad527e6edb2f30a9dadeb65b250c60d505cbcf5a3b65179f2f230,2021-06-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.12,6.73,-0.61,-9.06
4ed738c8f50f65f9417e487b5ef44d783496bbbd93ddbe8534ecc3825c4663e3,2021-07-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.52,6.12,0.40,6.54
914f372a6f0398024534a50a755ae235f0e059c4dcaae4aadcb996c57c63b2d3,2021-08-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,7.32,6.52,0.80,12.27
67c8af4f477a5bca74e35be0963d4cc937722b453156911a38d4be0255d6796d,2021-09-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.45,7.32,-0.87,-11.89
da01422e0a5bf589f4eee23e49e97d7dc7bccc32b548f06bf1847877175c2db2,2021-10-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.81,6.45,0.36,5.58
fff2efaade26aeaadfa2c2499b6db46aa09dfc4b8f06daa65627071966d7f5a0,2021-11-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,7.41,6.81,0.60,8.81
5b0ef694c9044002f165c20ce18295a70456f332f9166aaec12c1b6939babdb4,2021-12-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,7.34,7.41,-0.07,-0.94
c3cca1a6930b2e90576a2f8bfa6bcf2e53580905476592c6ebda803cbc101426,2022-01-01,British Columbia,Chicken,"Whole chicken, per kilogram",Dollars,6.85,7.34,-0.49,-6.68
